,id,language
17094,28436610,English
17095,28395618,French
17096,28379364,English
17097,28330663,English
17098,27710590,English
17099,27703765,English
17100,36630911,French
17101,36441243,English
17102,36432489,English
17103,36412940,English
17104,36405803,English
17105,36379844,English
17106,36262581,English
17107,36223786,French
17108,27482471,English
17109,27476275,English
17110,27366037,French
17111,27363618,French
17112,36533445,French
17113,36521546,French
17114,31368988,French
17115,31299888,French
17116,31185678,English
17117,31165213,French
17118,21638381,French
17119,21474116,English
17120,21445919,English
17121,21235001,English
17122,21038136,French
17123,20781417,French
17124,20612647,French
17125,20598162,English
17126,20295177,English
17127,20132500,English
17128,20092622,English
17129,19857832,French
17130,19835432,English
17131,19793878,French
17132,19655353,English
17133,19590714,French
17134,19548861,French
17135,19481217,English
17136,19062047,English
17137,19053982,English
17138,38500787,English
17139,18734167,French
17140,18191241,English
17141,18177510,French
17142,18119413,French
17143,18035421,English
17144,17739746,English
17145,17649310,English
17146,17565364,English
17147,28597979,English
17148,28068993,English
17149,27935863,French
17150,27828916,English
17151,27810342,French
17152,27629524,French
17153,27595966,English
17154,27445907,French
17155,27423610,English
17156,12808667,French
17157,27154825,English
17158,27073796,English
17159,27041353,English
17160,26886976,French
17161,26762628,English
17162,26747043,French
17163,26525203,French
17164,24769189,English
17165,24761478,English
17166,24421136,English
17167,24346702,French
17168,23800415,English
17169,23788067,French
17170,23644771,English
17171,23523627,French
17172,23492163,French
17173,23413758,English
17174,23341377,French
17175,22758380,English
17176,22667652,English
17177,22634456,French
17178,22320045,English
17179,22286844,French
17180,21657114,English
17181,21641777,French
17182,31012950,English
17183,30973313,French
17184,30856423,English
17185,14241597,French
17186,6996851,English
17187,6884711,French
17188,6850064,French
17189,6838781,French
17190,6758609,French
17191,6680284,English
17192,6620777,English
17193,25883003,French
17194,25134294,French
17195,35855750,French
17196,35829616,English
17197,35817718,French
17198,35766267,French
17199,35731404,French
17200,35413923,English
17201,35412829,English
17202,35243019,English
17203,35108075,French
17204,35074192,French
17205,1364907,English
17206,1301175,English
17207,1268813,English
17208,1246271,English
17209,1114281,English
17210,885933,English
17211,859972,English
17212,596810,English
17213,592287,English
17214,581988,English
17215,567068,English
17216,511386,English
17217,215763,English
17218,189589,English
17219,13825675,English
17220,13734215,French
17221,6952887,French
17222,6536404,English
17223,6523422,English
17224,6396908,French
17225,6333181,French
17226,6311554,French
17227,6289915,French
17228,6149008,English
17229,6097864,French
17230,6025180,French
17231,5847755,English
17232,5724863,English
17233,5694356,English
17234,5473135,French
17235,5468980,English
17236,5157612,English
17237,4073837,English
17238,4059088,French
17239,4037243,English
17240,3969903,French
17241,3927944,English
17242,673687,French
17243,587868,English
17244,508850,English
17245,411911,English
17246,325263,English
17247,281420,English
17248,26278,English
17249,39934279,English
17250,39906588,French
17251,39720000,French
17252,39694980,English
17253,39644771,French
17254,39569173,English
17255,39435418,French
17256,36060420,French
17257,36014483,English
17258,36012775,French
17259,35818687,English
17260,35783543,English
17261,35778480,French
17262,35777467,English
17263,17314445,English
17264,17002490,French
17265,16361375,English
17266,16294923,English
17267,16247654,English
17268,16240870,English
17269,15515268,English
17270,15351357,English
17271,15330956,English
17272,15085219,English
17273,14891517,French
17274,14435799,French
17275,14363860,French
17276,30523220,French
17277,30386311,English
17278,30363612,English
17279,30147664,English
17280,29195124,English
17281,29114640,English
17282,29111781,French
17283,35366925,French
17284,35337063,English
17285,35315023,French
17286,35295774,French
17287,35243012,English
17288,25050150,French
17289,37240266,English
17290,37228970,English
17291,37192439,French
17292,37004066,English
17293,36796306,French
17294,36651326,English
17295,36362469,English
17296,36328895,French
17297,17308753,English
17298,17170480,English
17299,16816755,French
17300,16779562,French
17301,16106453,English
17302,16077049,English
17303,15840183,English
17304,15787734,English
17305,15776113,English
17306,34544988,English
17307,34191123,French
17308,34074487,French
17309,34034316,English
17310,33927108,French
17311,33887346,English
17312,33733146,English
17313,39810752,French
17314,39617361,French
17315,39604019,French
17316,39389861,English
17317,39271724,French
17318,39267688,French
17319,39262385,English
17320,39261712,English
17321,39225814,French
17322,39212436,English
17323,39107615,French
17324,38810726,French
17325,38589704,English
17326,38573425,French
17327,33509977,English
17328,30372462,French
17329,30176334,English
17330,30059851,French
17331,30059005,English
17332,29489766,French
17333,29354248,English
17334,29295556,French
17335,29233353,French
17336,29094781,English
17337,28972310,French
17338,28949974,English
17339,28681389,English
17340,28426717,English
17341,27751666,French
17342,27699203,English
17343,27676704,French
17344,27526291,English
17345,27387404,French
17346,26935174,English
17347,26153639,English
17348,26145508,French
17349,26094828,English
17350,26036146,English
17351,25838327,English
17352,19257864,French
17353,18996000,French
17354,18823219,French
17355,11129956,English
17356,10647674,French
17357,10631901,English
17358,10559802,English
17359,9315785,English
17360,9247865,English
17361,9124842,French
17362,8589351,English
17363,8529631,English
17364,8519352,English
17365,8260312,Italian
17366,8189724,French
17367,25797927,English
17368,25534718,French
17369,25320839,French
17370,25284302,English
17371,24930034,French
17372,24615626,French
17373,58099,English
17374,40899,English
17375,39936737,French
17376,39919392,French
17377,39738875,French
17378,39382526,English
17379,39352049,English
17380,39307360,French
17381,39288955,English
17382,34592192,French
17383,11584849,English
17384,14348840,French
17385,14290283,English
17386,14218632,English
17387,14201321,French
17388,14162230,French
17389,32592715,English
17390,32323950,French
17391,32277959,English
17392,31940347,French
17393,38594875,English
17394,38521744,French
17395,38474165,French
17396,38393508,French
17397,38236124,French
17398,13892741,French
17399,13871094,English
17400,24327482,English
17401,23722722,French
17402,23600449,French
17403,23138390,English
17404,33365901,French
17405,33261266,French
17406,21235696,French
17407,21223494,English
17408,14080864,French
17409,13984524,English
17410,13945543,French
17411,6801883,French
17412,6581357,English
17413,4347104,English
17414,4293011,French
17415,4273711,English
17416,4222522,English
17417,4214252,English
17418,4145974,English
17419,3780399,English
17420,3754114,English
17421,3607799,English
17422,3466182,French
17423,3411817,English
17424,3205365,English
17425,3128707,French
17426,507108,English
17427,301233,English
17428,151020,English
17429,72427,English
17430,11265,English
17431,26760606,English
17432,26760553,English
17433,26690763,English
17434,26689457,French
17435,26563947,English
17436,26527351,French
17437,26515816,English
17438,26463388,English
17439,26454603,English
17440,39864629,French
17441,39786899,French
17442,39546920,English
17443,39486569,French
17444,39361852,French
17445,39324745,French
17446,39271586,English
17447,39238432,French
17448,39221200,English
17449,39188488,English
17450,39126878,English
17451,39120532,English
17452,39099943,English
17453,39077090,French
17454,6322122,French
17455,6189746,French
17456,5723521,English
17457,5395562,English
17458,4742046,French
17459,4712858,English
17460,4536088,English
17461,38951910,English
17462,38921126,English
17463,38867461,English
17464,38849088,French
17465,38113918,French
17466,37771255,English
17467,37731214,English
17468,37624113,French
17469,37587430,English
17470,37557389,English
17471,37475205,English
17472,37306141,English
17473,37178974,English
17474,37069741,English
17475,37069589,English
17476,10013442,English
17477,10005780,English
17478,9995642,French
17479,9969095,French
17480,9744027,French
17481,9741251,French
17482,3788506,French
17483,3579435,French
17484,36036053,English
17485,35896938,English
17486,35648937,English
17487,35526790,English
17488,12994233,French
17489,12970296,French
17490,12629202,French
17491,11820954,French
17492,27296720,French
17493,27260725,French
17494,27079724,French
17495,26951423,English
17496,11654150,French
17497,11545260,English
17498,11439891,English
17499,11171015,English
17500,9338318,French
17501,9330154,English
17502,9129799,English
17503,9087148,English
17504,9084493,French
17505,8878540,French
17506,8860643,French
17507,8422556,French
17508,8404958,English
17509,8401738,French
17510,8251492,French
17511,7917711,French
17512,7911248,French
17513,7588235,English
17514,7343519,French
17515,7200491,French
17516,7192268,French
17517,7141972,English
17518,7103437,English
17519,7089973,English
17520,13965087,French
17521,13954741,French
17522,13918062,French
17523,13891636,French
17524,13890365,English
17525,440959,English
17526,262455,English
17527,50738,English
17528,38186025,French
17529,38146135,French
17530,37792621,English
17531,37770530,English
17532,37699402,English
17533,37651783,French
17534,37612551,French
17535,37422177,French
17536,37411498,French
17537,37343956,English
17538,37342804,English
17539,37341784,English
17540,37292549,French
17541,35123908,French
17542,35062007,French
17543,34936720,French
17544,34882786,English
17545,34766328,French
17546,34554291,French
17547,18584875,English
17548,18423732,English
17549,18152674,French
17550,17985130,English
17551,17855280,French
17552,17506699,English
17553,1235177,English
17554,1156037,English
17555,1120552,English
17556,1096478,English
17557,1031559,English
