,host_id,host_is_superhost
73321,1558883,f
73322,295001,f
73323,176060,f
73324,54841425,f
73325,7740021,f
73326,230150740,f
73327,200092901,f
73328,96009383,f
73329,190549538,f
73330,75881302,f
73331,222885813,t
73332,221350002,f
73333,221204396,t
73334,221138640,f
73335,41352951,f
73336,94584962,f
73337,36796039,t
73338,18337424,f
73339,18045908,f
73340,44584804,f
73341,30635678,f
73342,48583741,f
73343,63409418,f
73344,59152659,f
73345,43589824,f
73346,23908711,f
73347,10430157,f
73348,50727376,f
73349,36551727,f
73350,37612667,f
73351,12773192,f
73352,3691408,f
73353,15293584,f
73354,72063648,f
73355,156062723,f
73356,89469280,t
73357,128364688,f
73358,129678205,t
73359,16170994,f
73360,6519748,f
73361,12803025,f
73362,6617695,f
73363,20791032,f
73364,142421,t
73365,143661098,f
73366,50412305,f
73367,43084207,f
73368,4427704,t
73369,21280067,t
73370,39826433,f
73371,7997817,f
73372,204676056,t
73373,41401452,f
73374,267307126,f
73375,265378774,f
73376,208186260,t
73377,15513413,t
73378,4395091,t
73379,659970,f
73380,5809070,f
73381,61148409,f
73382,43010374,f
73383,27062441,f
73384,40040413,f
73385,10151716,f
73386,4033704,f
73387,9149543,f
73388,10435276,f
73389,32763260,f
73390,288574,f
73391,21630783,f
73392,29372609,f
73393,111253602,f
73394,107472521,f
73395,107378487,f
73396,104769069,f
73397,21766374,f
73398,105029739,f
73399,101700671,f
73400,27370275,f
73401,4574124,f
73402,77440309,f
73403,89093357,t
73404,32033721,f
73405,80334604,f
73406,4743563,f
73407,4637760,t
73408,4235610,f
73409,5707606,f
73410,18014267,f
73411,4854990,f
73412,23445085,f
73413,22799311,f
73414,7632218,f
73415,22342909,f
73416,21356263,f
73417,6622967,f
73418,1646944,f
73419,12756655,t
73420,10794941,f
73421,18342684,f
73422,17683976,t
73423,295973746,f
73424,288423014,f
73425,151077629,f
73426,219896089,f
73427,18474654,f
73428,17007330,f
73429,18572297,f
73430,24405474,f
73431,13943671,f
73432,16450448,f
73433,988537,f
73434,10680811,f
73435,283136234,f
73436,97888639,f
73437,2759450,f
73438,3038388,f
73439,984209,f
73440,110808162,t
73441,17211947,f
73442,3931576,f
73443,71561034,f
73444,49792406,f
73445,20758203,f
73446,6011801,f
73447,271766922,f
73448,2856748,f
73449,260107328,f
73450,48191359,f
73451,14623928,f
73452,3677700,f
73453,33187783,t
73454,12896149,f
73455,30643865,f
73456,29526452,f
73457,4188101,f
73458,9050365,f
73459,7540703,f
73460,14967408,f
73461,8404504,f
73462,23930049,f
73463,23713376,t
73464,13567913,f
73465,22468982,f
73466,1163535,t
73467,75965658,f
73468,11976707,f
73469,10011303,f
73470,9869783,f
73471,6870605,f
73472,8287451,f
73473,278335798,f
73474,1471347,t
73475,1555488,f
73476,4986544,f
73477,16289898,t
73478,149794718,t
73479,99878409,f
73480,20388281,t
73481,42003606,t
73482,14931141,f
73483,45084416,f
73484,141469042,f
73485,39907954,f
73486,137044366,f
73487,77317602,f
73488,135173766,f
73489,134943299,f
73490,4354588,f
73491,3340413,f
73492,27623631,f
73493,31271921,f
73494,102076498,f
73495,3364469,t
73496,132225632,f
73497,102186802,f
73498,51815474,f
73499,131027626,t
73500,128812962,f
73501,59789262,f
73502,48969472,f
73503,13369630,f
73504,6853796,f
73505,54250046,f
73506,8172241,f
73507,52150699,f
73508,12025426,f
73509,51338510,f
73510,39352868,f
73511,7583184,f
73512,48760976,t
73513,8779584,f
73514,48384443,f
73515,22951118,f
73516,37709490,f
73517,14888875,f
73518,35702362,f
73519,33174983,f
73520,115574,f
73521,5984886,f
73522,3153350,f
73523,14307572,f
73524,133727616,f
73525,278111934,f
73526,278570385,f
73527,97888639,f
73528,5027164,f
73529,50978178,f
73530,275036394,f
73531,6120389,f
73532,142988764,f
73533,274047173,f
73534,139381769,f
73535,121151622,f
73536,272084829,f
73537,51420166,f
73538,258923141,f
73539,138453398,f
73540,262015607,f
73541,28313443,f
73542,258727460,f
73543,22983477,f
73544,133427044,f
73545,74834844,f
73546,22883623,f
73547,265378774,f
73548,4899203,f
73549,521348,f
73550,76355,f
73551,59514588,f
73552,163542685,f
73553,305643281,f
73554,12057266,f
73555,51095891,f
73556,26946246,f
73557,19087754,f
73558,256216803,f
73559,212294680,f
73560,254243704,f
73561,13442428,f
73562,160200757,f
73563,248267058,f
73564,9124271,f
73565,57761459,f
73566,138358615,f
73567,69836907,t
73568,64426999,f
73569,62648161,f
73570,13094798,t
73571,52747859,f
73572,24144996,f
73573,13013633,f
73574,32528305,f
73575,9044891,f
73576,72859387,f
73577,15813199,f
73578,71071475,f
73579,11100997,f
73580,120762706,f
73581,56685312,f
73582,48744481,f
73583,68490361,f
73584,78113186,f
73585,46795748,f
73586,63360569,f
73587,17256887,f
73588,17817751,f
73589,20731836,f
73590,41844349,f
73591,30093172,f
73592,10972277,f
73593,4152296,f
73594,13130826,f
73595,9724693,f
73596,275971153,f
73597,30213966,f
73598,37020234,f
73599,275268540,f
73600,26981054,f
73601,49970655,f
73602,48475704,f
73603,48077268,f
73604,3277308,f
73605,44256498,f
73606,46702750,f
73607,15076549,f
73608,17102793,t
73609,7638717,f
73610,15998479,f
73611,10677928,f
73612,7474290,f
73613,1802008,f
73614,14664785,t
73615,14507081,f
73616,1471347,t
73617,8033754,f
73618,5971915,f
73619,2814012,t
73620,4937617,f
73621,184456,f
73622,2664648,f
73623,2314744,t
73624,2055771,f
73625,1816135,f
73626,295001,f
73627,29910935,f
73628,187184047,f
73629,186043028,f
73630,114223565,f
73631,184807676,f
73632,175788425,f
73633,50594965,f
73634,54243239,f
73635,15001104,f
73636,20587369,f
73637,162519193,f
73638,6875874,f
73639,20045359,t
73640,5972358,f
73641,125936151,t
73642,152151283,f
73643,145356306,f
73644,28251061,f
73645,28313443,f
73646,15178652,f
73647,5731440,f
73648,1026531,t
73649,51161212,f
73650,27003976,f
73651,5584580,t
73652,10382028,f
73653,31474686,f
73654,79486941,f
73655,84917213,f
73656,71629073,f
73657,17251563,f
73658,78395030,f
73659,7776038,f
73660,6158971,f
73661,14897550,f
73662,191731110,t
73663,196155787,f
73664,16517218,f
73665,239927560,f
73666,30711784,f
73667,73233759,f
73668,176638482,f
73669,17141399,t
73670,14844891,f
73671,237847245,f
73672,237630246,t
73673,235520593,f
73674,3780916,t
73675,6175008,f
73676,11343811,f
73677,226825330,f
73678,226837827,f
73679,70375033,f
73680,9968217,f
73681,221130896,f
73682,215837759,f
73683,218901450,f
73684,77657,f
73685,13200658,f
73686,12953598,f
73687,130562804,f
73688,89472859,f
73689,24003584,f
73690,17770924,f
73691,5056483,f
73692,4395762,f
73693,117269393,f
73694,48602255,f
73695,27375202,f
73696,115499107,f
73697,115450712,f
73698,112044860,f
73699,46204556,f
73700,105015582,f
73701,16048818,f
73702,25733251,f
73703,138482610,f
73704,138403822,f
73705,17076318,f
73706,18680036,f
73707,134347238,f
73708,2878669,f
73709,7391419,f
73710,21138657,f
73711,16123847,f
73712,50836888,f
73713,6235733,f
73714,33817325,f
73715,75766168,f
73716,150804788,f
73717,259991123,f
73718,22605964,f
73719,42003606,t
73720,23543090,f
73721,27059794,f
73722,131846673,f
73723,128944788,t
73724,18150673,f
73725,33995,t
73726,31351028,t
73727,6930541,f
73728,63062908,f
73729,33742842,f
73730,10148409,f
73731,55656832,t
73732,42372669,f
73733,14541206,f
73734,167155,f
73735,38647382,f
73736,30961877,f
73737,8566827,f
73738,40004498,f
73739,5106840,f
73740,44140408,f
73741,156158778,f
73742,156158778,f
73743,11988041,f
73744,15332782,f
73745,93122092,f
73746,19150062,t
73747,134638003,f
73748,124670329,f
73749,279957468,f
73750,7640091,f
73751,279143685,f
73752,276828342,f
73753,275970898,f
73754,275276325,f
73755,17852948,f
73756,24646408,f
73757,260115953,f
73758,219812956,f
73759,42053643,f
73760,273982365,f
73761,273742979,f
73762,7005549,t
73763,6904877,f
73764,1345009,f
73765,185545005,f
73766,10050997,f
73767,124670329,f
73768,270661309,f
73769,20884973,f
73770,15216151,f
73771,10444553,f
73772,238247746,f
73773,234928535,f
73774,31927483,f
73775,229704275,t
73776,124670329,f
73777,206252017,t
73778,228363270,f
73779,227482452,f
73780,226976268,f
73781,58174951,f
73782,20884682,f
73783,52287116,f
73784,196998361,f
73785,74279091,f
73786,34730213,f
73787,12887599,f
73788,20522152,f
73789,10401404,t
73790,69031213,f
73791,52181567,f
73792,66460623,f
73793,23309487,t
73794,74659637,f
73795,40153497,f
73796,48710161,f
73797,50978178,f
73798,133227371,f
73799,35698627,f
73800,35699190,f
73801,286716398,f
73802,182435387,f
73803,10131544,f
73804,48229999,f
73805,34128503,f
73806,52747859,f
73807,14600456,f
73808,3480757,t
73809,4842657,f
73810,50448888,f
73811,49869502,f
73812,24234846,f
73813,5457768,f
73814,48404208,f
73815,32980505,f
73816,1690339,f
73817,15524988,f
73818,12835298,t
73819,12784486,f
73820,24906264,f
73821,31055216,f
73822,18477739,f
73823,23126927,t
73824,3996837,f
73825,3171454,f
73826,192031002,f
73827,44548877,f
73828,13628903,f
73829,68849008,f
73830,185672302,f
73831,173473920,t
73832,182185614,f
73833,4643983,f
73834,4326956,f
73835,170015995,f
73836,173849883,f
73837,2779670,f
73838,636362,f
73839,2626,f
73840,232908839,f
73841,21079507,f
73842,23390237,f
73843,22909322,f
73844,11863294,f
73845,41186669,f
73846,77311746,f
73847,45544561,f
73848,32106822,f
73849,23727357,f
73850,7254334,f
73851,5731971,f
73852,5764249,f
73853,5499869,f
73854,134068830,f
73855,14689660,f
73856,25622104,f
73857,128759484,f
73858,74767544,f
73859,64291129,f
73860,4451322,f
73861,265378774,f
73862,264452076,f
73863,76104209,f
73864,193438086,f
73865,142855096,f
73866,174333591,f
73867,25424123,t
73868,196161649,f
73869,197620314,f
73870,50188474,t
73871,54027190,f
73872,61224190,f
73873,2159123,f
73874,264698207,f
73875,28394159,f
73876,27835635,f
73877,15050516,f
73878,505535,f
73879,204676056,t
73880,212114473,t
73881,247084201,f
73882,238265160,f
73883,72852422,f
73884,68475885,f
73885,50257956,t
73886,9239801,f
73887,24512035,f
73888,7997635,f
73889,21630783,f
73890,164172030,f
73891,220078569,f
73892,127886091,f
73893,7360307,f
73894,57283693,f
73895,1920550,t
73896,6955704,f
73897,197004941,t
73898,36629417,f
73899,18131643,f
73900,13440473,t
73901,17211635,f
73902,9155467,f
73903,276750049,f
73904,266370356,f
73905,11972212,f
73906,111556035,f
73907,196412554,f
73908,192023476,t
73909,195802828,f
73910,195779850,f
73911,123198973,f
73912,10883562,t
73913,18348388,f
73914,223468329,f
73915,9739625,f
73916,221007811,f
73917,109744720,f
73918,293615521,f
73919,104197884,f
73920,286703886,f
73921,8646148,t
73922,115317129,t
73923,809551,f
73924,34530746,f
73925,21120074,f
73926,173496463,f
73927,93122092,f
73928,2025925,f
73929,1870265,t
73930,42402290,f
73931,90309866,f
73932,29993244,f
73933,86687242,f
73934,11034492,f
73935,49237581,f
73936,49237581,f
73937,6472457,f
73938,81823730,f
73939,76321822,f
73940,68903420,f
73941,74678359,f
73942,12327781,f
73943,109263922,f
73944,4299584,f
73945,50978178,f
73946,132200636,t
73947,160151794,f
73948,160139707,f
73949,159429176,t
73950,32364615,f
73951,298291939,f
73952,298115945,f
73953,293674594,f
73954,108160454,f
73955,145590529,t
73956,290518994,f
73957,289067890,f
73958,9192574,f
73959,280278906,f
73960,23025598,f
73961,15475443,f
73962,39896822,f
73963,72437076,f
73964,276284191,f
73965,30339184,t
73966,29821070,f
73967,138391467,f
73968,274433509,f
73969,274134454,f
73970,273769269,f
73971,158596901,t
73972,153485392,f
73973,52143678,f
73974,270263692,f
73975,37207130,f
73976,37113518,f
73977,3497395,f
73978,141277021,f
73979,19044712,f
73980,3769691,f
73981,76104209,f
73982,17025175,f
73983,3840550,f
73984,16195325,f
73985,10075956,f
73986,14183212,f
73987,1435122,f
73988,11565453,f
73989,12466456,f
73990,11114793,t
73991,6649548,f
73992,1466116,t
73993,77880633,f
73994,59003029,f
73995,241032280,f
73996,65054032,f
73997,9044891,f
73998,261709878,f
73999,260099327,f
74000,248040966,t
74001,90188033,f
74002,257348828,f
74003,4330097,f
74004,62811605,f
74005,174322896,f
74006,25337392,f
74007,251474308,f
74008,247446198,f
74009,96861239,t
74010,61649795,f
74011,284947923,f
74012,162487213,f
74013,32810255,f
74014,19100286,t
74015,6316329,f
74016,264256,t
74017,153350796,f
74018,150688509,f
74019,48734691,f
74020,127862326,f
74021,141305173,f
74022,31291321,f
74023,910903,t
74024,3075000,f
74025,2664648,f
74026,2717451,f
74027,2411321,f
74028,1198652,f
74029,21208534,f
74030,41833427,f
74031,40871251,f
74032,9065337,f
74033,37885125,f
74034,39026489,f
74035,27913572,t
74036,11058623,f
74037,22115100,f
74038,3466562,f
74039,13724247,f
74040,38750295,f
74041,38219600,t
74042,15801045,f
74043,6087873,f
74044,37219932,f
74045,37207617,f
74046,6111565,f
74047,7539040,t
74048,160955200,f
74049,76104209,f
74050,11902623,f
74051,16974821,f
74052,16521678,f
74053,11353741,f
74054,30554819,f
74055,32595827,f
74056,28404683,t
74057,12316753,f
74058,106385438,f
74059,23779214,f
74060,6246864,f
74061,15012018,f
74062,9200276,f
74063,18677512,t
74064,17257201,f
74065,17142589,f
74066,16694744,f
74067,16646879,f
74068,12606893,f
74069,996278,f
74070,16167437,f
74071,4329613,f
74072,2404626,f
74073,17146888,f
74074,28313443,f
74075,37677931,f
74076,70932036,f
74077,51506238,f
74078,185689930,f
74079,20342644,f
74080,110427235,t
74081,3655469,t
74082,34582233,f
74083,175981393,t
74084,46923140,f
74085,7153855,f
74086,157540456,f
74087,174080106,f
74088,33915103,t
74089,266288880,f
74090,266789819,f
74091,5373165,f
74092,40004498,f
74093,10829736,f
74094,50366446,f
74095,259750651,t
74096,34316595,f
74097,118315292,f
74098,256703064,f
74099,253089706,t
74100,52390078,f
74101,30848470,f
74102,80172772,f
74103,32378617,f
74104,78923102,f
74105,21170466,f
74106,48665769,f
74107,10177722,f
74108,31533371,f
74109,24518703,f
74110,74806041,f
74111,13971283,f
74112,21630783,f
74113,33114421,f
74114,166577144,t
74115,161295492,f
74116,162758706,f
74117,4485689,f
74118,160977070,f
74119,160731418,f
74120,149535196,f
74121,409623,f
74122,5180232,t
74123,88853908,f
74124,7110252,t
74125,147018685,f
74126,49714928,f
74127,9324789,f
74128,25436613,f
74129,51646834,f
74130,87097064,f
74131,59295317,f
74132,58572861,f
74133,17390471,f
74134,19669097,f
74135,18995398,f
74136,9773027,t
74137,17674570,f
74138,7727257,f
74139,7605558,f
74140,15922827,f
74141,10580414,f
74142,14395642,t
74143,13641286,f
74144,10309757,f
74145,13404833,f
74146,326830,f
74147,13147315,f
74148,12901301,t
74149,10958062,f
74150,995645,f
74151,9200564,f
74152,15148894,t
74153,9590278,f
74154,31019381,t
74155,46235414,t
74156,44485619,f
74157,43169337,f
74158,25809062,f
74159,1290723,f
74160,5027164,f
74161,5729007,f
74162,6179495,f
74163,17771657,f
74164,52747859,f
74165,62397893,f
74166,8040681,f
74167,86288937,f
74168,67879895,f
74169,13013633,f
74170,14934815,f
74171,83230255,f
74172,41024155,f
74173,25288232,f
74174,217397212,f
74175,39345560,f
74176,39152132,f
74177,39111395,f
74178,27634668,f
74179,29313986,f
74180,19483575,f
74181,35764246,f
74182,15098125,f
74183,15917136,t
74184,52122026,f
74185,219109412,t
74186,2194647,f
74187,76104209,f
74188,57614174,f
74189,137817121,f
74190,43671080,t
74191,31391588,f
74192,14199170,f
74193,22522532,f
74194,17805110,f
74195,161877842,f
74196,160029101,f
74197,132200636,t
74198,28313443,f
74199,36521393,t
74200,5303843,f
74201,3999131,f
74202,3900023,f
74203,2664648,f
74204,2339329,f
74205,1894421,f
74206,1016513,f
74207,305254872,f
74208,70952105,f
74209,15259135,t
74210,44142151,f
74211,150167592,f
74212,5186346,f
74213,35002959,f
74214,215222198,f
74215,231799159,f
74216,36725902,f
74217,95521695,f
74218,24321826,f
74219,16202380,t
74220,42767726,f
74221,39459426,f
74222,51385932,t
74223,183855130,f
74224,14623924,f
74225,20195328,f
74226,20215408,f
74227,40561225,f
74228,176906088,f
74229,180877195,t
74230,25136343,f
74231,247292302,f
74232,81718578,f
74233,165750532,f
74234,75383361,f
74235,164245029,f
74236,26696577,f
74237,104254713,f
74238,147018685,f
74239,147018685,f
74240,7933877,f
74241,2947669,f
74242,43660522,f
74243,46324630,f
74244,5373088,f
74245,34815487,f
74246,204987971,f
74247,49117483,f
74248,25179760,f
74249,91438491,f
74250,10985409,f
74251,3690909,f
74252,41802080,f
74253,18787847,f
74254,13162728,f
74255,6013462,f
74256,45902269,f
74257,4694310,f
74258,85282249,t
74259,50849688,f
74260,49237581,f
74261,81918657,f
74262,673733,f
74263,97888639,f
74264,94452659,f
74265,45870006,f
74266,1510623,f
74267,39107854,f
74268,45403144,t
74269,5192894,f
74270,41344689,f
74271,22197191,f
74272,39332879,f
74273,11356198,f
74274,37489386,t
74275,37479337,t
74276,273965569,f
74277,203691535,f
74278,203691535,f
74279,296081868,f
74280,293605971,f
74281,292710454,f
74282,17712009,f
74283,284299106,f
74284,6554076,f
74285,17471951,f
74286,278538424,f
74287,277370033,f
74288,3971743,f
74289,3794586,f
74290,7751963,f
74291,8363887,f
74292,204676056,t
74293,236807738,f
74294,236699446,f
74295,14889827,f
74296,28691946,t
74297,234123725,f
74298,233779040,f
74299,232485846,t
74300,230145152,f
74301,76104209,f
74302,110786701,f
74303,74739083,f
74304,8984994,f
74305,8687597,f
74306,136873031,f
74307,43918847,f
74308,135477799,f
74309,131843093,t
74310,1606978,f
74311,264903455,f
74312,214405767,f
74313,37709493,f
74314,995645,f
74315,102390913,f
74316,135545610,f
74317,193397737,f
74318,2426483,t
74319,203471646,f
74320,10982575,f
74321,201566465,t
74322,200318307,f
74323,198394993,f
74324,121743401,t
74325,9666250,t
74326,15811756,t
74327,40362650,f
74328,80504485,f
74329,78767172,t
74330,67447969,t
74331,20274862,f
74332,72272091,t
74333,71789220,f
74334,12378926,t
74335,20356184,f
74336,29157757,t
74337,9303867,f
74338,48932271,f
74339,36736738,f
74340,57623306,t
74341,57264667,t
74342,863942,f
74343,54650377,f
74344,52080602,f
74345,49237581,f
74346,21871033,f
74347,47955634,f
74348,47953758,f
74349,14303469,f
74350,6913332,f
74351,34921511,f
74352,34722742,f
74353,7135321,f
74354,33343001,f
74355,32188847,f
74356,24004790,f
74357,3612560,f
74358,86956253,f
74359,266789819,f
74360,47767369,f
74361,302891937,f
74362,233667220,f
74363,88501476,f
74364,274067520,f
74365,20064703,f
74366,3856093,t
74367,38999201,t
74368,104628981,t
74369,76321822,f
74370,143661098,f
74371,59003029,f
74372,76104209,f
74373,9602635,f
74374,1095415,f
74375,15331014,f
74376,1720172,f
74377,13476531,t
74378,2979827,t
74379,2039223,f
74380,1701937,f
74381,1500801,f
74382,177387,f
74383,16584624,f
74384,35809151,f
74385,304672711,f
74386,42300322,f
74387,1112584,f
74388,76321822,f
74389,66550310,f
74390,75215166,f
74391,9870477,f
74392,68870514,t
74393,65030839,t
74394,49697483,f
74395,37559543,f
74396,62397893,f
74397,58822436,f
74398,58161797,f
74399,13401886,f
74400,18704150,f
74401,15144038,f
74402,11593703,f
74403,50916222,f
74404,12747708,f
74405,49191889,f
74406,11423995,f
74407,38965303,f
74408,15841484,f
74409,49237581,f
74410,132996066,f
74411,131063839,f
74412,121179828,f
74413,67311838,f
74414,8768529,f
74415,9264486,f
74416,21630783,f
74417,118057490,f
74418,47305011,f
74419,8918133,f
74420,46708426,f
74421,30196301,f
74422,4980823,f
74423,8451816,f
74424,43918847,f
74425,42749461,f
74426,31590660,f
74427,1601682,f
74428,9535937,f
74429,128814,f
74430,26780527,t
74431,9520996,f
74432,128976743,f
74433,114295062,f
74434,4151980,f
74435,124271797,f
74436,2957614,f
74437,3162118,f
74438,115968120,f
74439,31635652,f
74440,3738932,t
74441,44784217,f
74442,107928162,f
74443,4247613,f
74444,104769069,f
74445,65702160,f
74446,1646944,f
74447,24415884,f
74448,17851160,f
74449,251901232,f
74450,23659330,t
74451,3277728,f
74452,39815182,f
74453,136085198,f
74454,3997365,f
74455,58965680,f
74456,111223979,f
74457,137446548,f
74458,4369998,f
74459,105100889,f
74460,4704459,f
74461,3081075,f
74462,94248864,t
74463,84533246,f
74464,7709435,f
74465,6861086,f
74466,5949470,f
74467,6226317,f
74468,246858329,f
74469,245636396,f
74470,245067602,f
74471,97888639,f
74472,59003029,f
74473,97916688,f
74474,2315795,f
74475,7866498,f
74476,35970892,f
74477,272012183,f
74478,271970768,f
74479,270545633,f
74480,23192058,f
74481,190258681,f
74482,30583681,f
74483,87982300,f
74484,184303794,f
74485,242066812,f
74486,284947923,f
74487,281424983,f
74488,160411166,t
74489,183138978,f
74490,2600256,t
74491,10288705,
74492,2900457,f
74493,4223512,t
74494,3234903,f
74495,102732277,f
74496,19528155,f
74497,3640508,f
74498,52747859,f
74499,8317964,f
74500,43526945,f
74501,20796993,f
74502,41559426,f
74503,19238713,f
74504,35823174,f
74505,4654650,f
74506,38676675,f
74507,23576463,f
74508,27965333,f
74509,1570487,t
74510,11913084,f
74511,35650483,f
74512,35394819,f
74513,178204106,f
74514,12496342,f
74515,300879698,f
74516,281649378,f
74517,128100442,f
74518,25644425,f
74519,68888016,f
74520,276308632,f
74521,213953827,f
74522,4385029,f
74523,49384304,f
74524,192562,f
74525,276840597,f
74526,238937318,t
74527,174136728,t
74528,10689363,t
74529,18047061,f
74530,228517238,f
74531,12691080,t
74532,227611947,f
74533,61980761,f
74534,13247991,f
74535,48949073,f
74536,166422740,f
74537,186709050,f
74538,129468801,f
74539,197490865,f
74540,212439177,f
74541,207283024,f
74542,9949460,f
74543,16144630,f
74544,37132979,f
74545,184793422,f
74546,155869511,f
74547,14581565,t
74548,15416570,t
74549,3944218,f
74550,20905726,f
74551,289086760,f
74552,289067890,f
74553,42599003,f
74554,36536456,f
74555,22681682,f
74556,62571571,f
74557,55563730,f
74558,89189528,f
74559,147018685,f
74560,16500409,f
74561,187311754,f
74562,28398514,f
74563,76104209,f
74564,17883485,t
74565,256420340,f
74566,45051768,f
74567,192284084,f
74568,49237581,f
74569,293716620,f
74570,11254237,f
74571,296468886,f
74572,14581565,t
74573,14673173,f
74574,114631300,f
74575,214822462,f
74576,235393003,f
74577,12327781,f
74578,230844143,f
74579,21630783,f
74580,156158778,f
74581,228703900,t
74582,225270517,f
74583,79534930,f
74584,19400082,f
74585,36732367,f
74586,9505423,f
74587,2158280,f
74588,35541561,f
74589,35128029,f
74590,6630772,t
74591,32357511,f
74592,2304129,f
74593,17259445,t
74594,31063561,f
74595,19681179,f
74596,14793047,f
74597,18127250,f
74598,17064920,f
74599,14093695,f
74600,11807476,f
74601,15392912,f
74602,2856748,f
74603,86091232,f
74604,16499423,f
74605,44070099,f
74606,13748737,t
74607,13261101,f
74608,12440033,t
74609,10025721,f
74610,242531345,f
74611,264493852,f
74612,266676891,f
74613,84958524,f
74614,264986052,t
74615,264029189,f
74616,98753435,f
74617,263393434,f
74618,263010444,f
74619,261499143,f
74620,251894500,f
74621,69743513,f
74622,203691535,f
74623,54226290,f
74624,248486803,f
74625,246577712,f
74626,245486096,f
74627,241933174,f
74628,750392,t
74629,284192214,f
74630,42186458,f
74631,247223883,f
74632,229474545,f
74633,44519864,f
74634,6881571,f
74635,247847207,f
74636,276854380,f
74637,275080666,f
74638,89308582,f
74639,10550469,f
74640,27145657,f
74641,7816203,f
74642,80187319,f
74643,34193301,f
74644,637028,f
74645,12691092,t
74646,48836606,f
74647,45878447,f
74648,16620322,f
74649,14016128,f
74650,67879895,f
74651,3478048,f
74652,52747859,f
74653,280304377,f
74654,276021250,f
74655,59003029,f
74656,445054,f
74657,264239890,f
74658,9419495,f
74659,273717592,f
74660,29707008,f
74661,15602773,f
74662,246972465,f
74663,271088189,f
74664,267668413,f
74665,264493852,f
74666,98753435,f
74667,98584994,f
74668,21630783,f
74669,18578956,f
74670,51600284,f
74671,3369617,f
74672,50347438,f
74673,44076733,f
74674,19838797,f
74675,16370444,f
74676,6749149,f
74677,14570693,f
74678,66419442,f
74679,65616355,f
74680,56320628,f
74681,49852235,f
74682,61704857,f
74683,10081187,f
74684,63076122,f
74685,196578566,f
74686,17475002,t
74687,3296765,t
74688,18162991,f
74689,195560356,t
74690,17234132,f
74691,33542068,f
74692,37019555,f
74693,27798814,f
74694,36704652,f
74695,36337526,f
74696,36015920,f
74697,32873765,f
74698,35353212,t
74699,33039348,f
74700,116115291,f
74701,111133677,f
74702,18392239,f
74703,45272038,f
74704,107695530,f
74705,27227784,f
74706,25624153,f
74707,25637720,t
74708,24435860,f
74709,2364795,f
74710,16626297,f
74711,268096872,f
74712,129571481,f
74713,9706568,f
74714,173535885,f
74715,169529471,f
74716,21630783,f
74717,168356077,f
74718,17415158,f
74719,8063729,f
74720,159115813,f
74721,8861990,f
74722,31537238,f
74723,153083818,f
74724,60346874,f
74725,145921204,f
74726,120319873,t
74727,19786825,f
74728,50978178,f
74729,5923565,f
74730,71489170,f
74731,137612612,f
74732,33561336,f
74733,132841046,f
74734,41006773,f
74735,22629370,f
74736,8041049,t
74737,145994391,f
74738,2856941,t
74739,295349991,f
74740,51749482,f
74741,9044891,f
74742,3081075,f
74743,13628465,f
74744,65349944,f
74745,254107758,f
74746,7679724,t
74747,9886423,f
74748,21280067,t
74749,97888639,f
74750,36833959,t
74751,28518697,t
74752,66771772,f
74753,12916649,f
74754,15953320,f
74755,174136728,t
74756,6595743,f
74757,144143829,f
74758,94741431,f
74759,72232540,t
74760,223850190,t
74761,224629921,f
74762,47293526,f
74763,222704305,f
74764,15886336,f
74765,7322281,f
74766,203738412,f
74767,202720999,f
74768,909431,f
74769,201043155,f
74770,20633965,f
74771,6144632,t
74772,142353198,f
74773,8584357,f
74774,194296130,f
74775,193815387,f
74776,107906445,t
74777,607396,t
74778,13102296,f
74779,5254612,f
74780,3747845,f
74781,302541229,f
74782,289906833,f
74783,14548139,f
74784,148243445,f
74785,33994165,f
74786,207337048,f
74787,29399947,f
74788,207670970,f
74789,122987416,f
74790,54312855,t
74791,42975626,f
74792,195579169,f
74793,12346195,f
74794,95521695,f
74795,1145973,t
74796,190983218,f
74797,12276283,f
74798,91067624,t
74799,35500862,f
74800,184070914,f
74801,14581565,t
74802,41749819,f
74803,173473920,t
74804,176906088,f
74805,179629102,f
74806,77069051,f
74807,76726479,f
74808,2977422,f
74809,57241653,f
74810,73367786,t
74811,73284740,f
74812,115140776,t
74813,15854743,f
74814,107931419,f
74815,49237581,f
74816,60647518,f
74817,23072423,f
74818,46365012,f
74819,6938432,f
74820,57504974,f
74821,192129152,f
74822,3737915,f
74823,3081075,f
74824,56741021,f
74825,42780886,f
74826,1836132,f
74827,17537451,f
74828,27634668,f
74829,5187032,t
74830,16607467,t
74831,12695036,f
74832,5006257,f
74833,80881097,f
74834,33136336,t
74835,14798905,f
74836,10647963,t
74837,3181674,f
74838,8482797,t
74839,7797807,f
74840,7347490,f
74841,6074489,t
74842,6056792,t
74843,1290723,f
74844,4181660,f
74845,4053528,f
74846,76355,f
74847,1886011,f
74848,159102,f
74849,239263130,t
74850,49204140,f
74851,102978842,f
74852,298126220,f
74853,21630783,f
74854,47753343,f
74855,7237777,f
74856,34461244,f
74857,275104699,f
74858,26743640,f
74859,273556876,f
74860,185856605,f
74861,135905540,f
74862,3655469,t
74863,184851889,f
74864,66154859,f
74865,19156970,f
74866,27690894,f
74867,136751112,f
74868,140632776,f
74869,139590442,f
74870,1359548,f
74871,138757281,f
74872,77648995,f
74873,138581180,f
74874,133056374,f
74875,29318156,f
74876,129520703,t
74877,128896649,f
74878,6435029,t
