,host_id,host_total_listings_count
69733,113641041,1.0
69734,159838803,5.0
69735,159838803,5.0
69736,159838803,5.0
69737,81784560,1.0
69738,4054151,2.0
69739,6345874,1.0
69740,86357137,3.0
69741,6503022,2.0
69742,131751127,1.0
69743,105423816,1.0
69744,1117605,1.0
69745,48499777,1.0
69746,1012734,1.0
69747,11225269,2.0
69748,27511042,1.0
69749,39523610,1.0
69750,39105122,1.0
69751,38929069,1.0
69752,37793917,1.0
69753,92340012,0.0
69754,274575811,1.0
69755,268996738,1.0
69756,274080432,1.0
69757,29233412,1.0
69758,15099859,0.0
69759,4099758,1.0
69760,17037121,101.0
69761,210889877,1.0
69762,14832087,2.0
69763,33889201,1270.0
69764,55330962,3.0
69765,9530378,1.0
69766,3632112,1.0
69767,105473196,5.0
69768,13429255,2.0
69769,12790961,1.0
69770,7422081,1.0
69771,57670188,1.0
69772,95399949,2.0
69773,57093952,2.0
69774,10619196,1.0
69775,86298773,1.0
69776,63965463,1.0
69777,13603186,1.0
69778,77642354,1.0
69779,82056273,2.0
69780,55310862,1.0
69781,47084947,1.0
69782,14085061,1.0
69783,7651909,1.0
69784,7612270,60.0
69785,47176272,1.0
69786,302250155,0.0
69787,68234716,1.0
69788,2503671,25.0
69789,226958437,19.0
69790,299990488,1.0
69791,222375907,24.0
69792,14803480,0.0
69793,296954965,0.0
69794,296914908,0.0
69795,26844579,1.0
69796,6053288,137.0
69797,219595124,1.0
69798,44587865,1.0
69799,1862452,4.0
69800,20993932,0.0
69801,7090765,1.0
69802,248834833,1.0
69803,283318291,0.0
69804,1715926,0.0
69805,35314766,1.0
69806,218118804,1.0
69807,2875788,1.0
69808,6123703,1.0
69809,12300842,1.0
69810,170898615,1.0
69811,21549185,1.0
69812,47013310,1.0
69813,46549812,1.0
69814,46390196,1.0
69815,45982831,1.0
69816,41199792,1.0
69817,28497248,2.0
69818,4264311,2.0
69819,42176525,1.0
69820,6070594,1.0
69821,16210629,1.0
69822,144665,5.0
69823,41435944,5.0
69824,27150450,0.0
69825,17417594,1.0
69826,34535447,1.0
69827,39056025,1.0
69828,4957774,1.0
69829,37211257,2.0
69830,24230832,1.0
69831,36742526,1.0
69832,36020910,1.0
69833,23013267,1.0
69834,107144376,4.0
69835,5289511,1.0
69836,265381409,13.0
69837,265818857,1.0
69838,830111,1.0
69839,241211890,1.0
69840,176071818,2.0
69841,245556572,5.0
69842,194973296,1.0
69843,33845104,1.0
69844,12519003,1.0
69845,53030762,1.0
69846,301665349,1.0
69847,17037121,101.0
69848,298133207,0.0
69849,297903349,1.0
69850,32959593,0.0
69851,44427388,1.0
69852,289088300,6.0
69853,70572963,0.0
69854,2627161,21.0
69855,51567288,46.0
69856,255931929,1.0
69857,10574661,26.0
69858,17690677,1.0
69859,47447909,1.0
69860,113055646,89.0
69861,2618380,1.0
69862,52560134,1.0
69863,181432278,8.0
69864,28933849,1.0
69865,194081242,1.0
69866,25358527,1.0
69867,161573700,1.0
69868,77685522,1.0
69869,160126373,1.0
69870,81854861,1.0
69871,67724687,13.0
69872,52771266,1.0
69873,21493997,2.0
69874,67004711,2.0
69875,72879420,1.0
69876,72869674,1.0
69877,55775199,0.0
69878,13390275,1.0
69879,68796297,1.0
69880,14491875,1.0
69881,66592877,2.0
69882,64158369,1.0
69883,63733947,1.0
69884,59960169,1.0
69885,39678182,1.0
69886,7612270,60.0
69887,27491702,0.0
69888,745086,1.0
69889,3505426,1.0
69890,57825550,1.0
69891,39059527,1.0
69892,128993833,1.0
69893,193810401,1.0
69894,24495283,27.0
69895,24028739,1.0
69896,81585673,1.0
69897,3844584,2.0
69898,3039348,1.0
69899,9099346,1.0
69900,21391724,1.0
69901,19287688,1.0
69902,14511873,1.0
69903,17762953,1.0
69904,4245845,7.0
69905,258226687,1.0
69906,34276845,1.0
69907,257171575,1.0
69908,237473180,2.0
69909,256010058,1.0
69910,2989081,2.0
69911,113788877,6.0
69912,251912726,1.0
69913,250107514,1.0
69914,237261625,2.0
69915,1969527,1.0
69916,7642792,179.0
69917,87503458,0.0
69918,12982469,17.0
69919,190974878,1.0
69920,190882899,1.0
69921,20877250,4.0
69922,161265841,1.0
69923,13846541,1.0
69924,114633194,5.0
69925,155148913,2.0
69926,2343056,1.0
69927,5763576,1.0
69928,44154716,1.0
69929,23655037,1.0
69930,9664361,1.0
69931,3106016,1.0
69932,68391726,1.0
69933,14113876,1.0
69934,20278904,1.0
69935,36509566,1.0
69936,147321780,1.0
69937,4641221,2.0
69938,42774599,1.0
69939,100168206,3.0
69940,92172381,1.0
69941,40839587,1.0
69942,25524816,1.0
69943,83375769,1.0
69944,389635,5.0
69945,19910984,1.0
69946,2107478,105.0
69947,40000557,1.0
69948,140708096,1.0
69949,22034744,1.0
69950,45276330,1.0
69951,21125647,1.0
69952,3913635,1.0
69953,2241644,2.0
69954,1633839,1.0
69955,863908,1.0
69956,28422,3.0
69957,304445107,1.0
69958,305498343,0.0
69959,305249421,0.0
69960,268727155,1.0
69961,6053288,137.0
69962,78881661,1.0
69963,23862820,1.0
69964,31870698,1.0
69965,266930878,1.0
69966,266448614,1.0
69967,39609043,1.0
69968,7540381,1.0
69969,98666478,6.0
69970,4187910,1.0
69971,20984679,1.0
69972,59615842,1.0
69973,40412077,1.0
69974,17937802,1.0
69975,81430430,1.0
69976,4403832,1.0
69977,36195461,1.0
69978,14257417,1.0
69979,125584899,1.0
69980,134482223,2.0
69981,142008077,1.0
69982,22489739,1.0
69983,2627212,1.0
69984,140157291,1.0
69985,13675697,1.0
69986,3519575,2.0
69987,31060552,1.0
69988,17740299,1.0
69989,37764628,2.0
69990,136343505,1.0
69991,43237457,3.0
69992,69010543,1.0
69993,14226836,1.0
69994,24978926,1.0
69995,34930483,1.0
69996,87013178,1.0
69997,8773701,1.0
69998,2967135,1.0
69999,96068245,2.0
70000,188706819,1.0
70001,97884072,15.0
70002,33889201,1270.0
70003,40316930,1.0
70004,7276120,1.0
70005,197718715,1.0
70006,132533570,1.0
70007,4791049,2.0
70008,76821225,1.0
70009,118386967,4.0
70010,115652283,1.0
70011,122955706,1.0
70012,122847406,1.0
70013,120715284,1.0
70014,6326464,1.0
70015,26750077,1.0
70016,130382989,10.0
70017,183284017,
70018,137795593,1.0
70019,6331592,1.0
70020,104694567,1.0
70021,128009401,1.0
70022,223852918,1.0
70023,3581851,1.0
70024,102294040,9.0
70025,1545079,1.0
70026,215176310,5.0
70027,17775909,2.0
70028,75905626,4.0
70029,120624222,1.0
70030,6053288,137.0
70031,268612773,0.0
70032,268511465,1.0
70033,23039697,1.0
70034,266736073,1.0
70035,266043103,4.0
70036,36784370,0.0
70037,28340751,1.0
70038,41050017,1.0
70039,181432278,8.0
70040,137928371,1.0
70041,178661423,1.0
70042,20878790,1.0
70043,33889201,1270.0
70044,176939391,2.0
70045,1482365,2.0
70046,123197099,1.0
70047,9347454,0.0
70048,146183767,1.0
70049,38217130,1.0
70050,37916255,1.0
70051,37883655,1.0
70052,21589087,1.0
70053,16715794,1.0
70054,36029963,1.0
70055,142078,1.0
70056,34017361,1.0
70057,10559189,1.0
70058,5023826,1.0
70059,15674802,1.0
70060,32049017,1.0
70061,10032053,1.0
70062,13429580,1.0
70063,8581415,3.0
70064,3847893,1.0
70065,1534767,3.0
70066,5801766,1.0
70067,9022109,1.0
70068,24893187,1.0
70069,14740254,0.0
70070,2055368,2.0
70071,16630023,1.0
70072,20073379,14.0
70073,14113910,1.0
70074,16842565,1.0
70075,5377677,1.0
70076,3534260,5.0
70077,5442987,1.0
70078,2851897,2.0
70079,2667370,8.0
70080,2667370,8.0
70081,31519279,1.0
70082,11537246,1.0
70083,16651117,0.0
70084,16854595,1.0
70085,16425253,1.0
70086,16165217,1.0
70087,13708825,1.0
70088,6720775,2.0
70089,11291160,1.0
70090,10591531,1.0
70091,8748416,0.0
70092,1677257,3.0
70093,271506220,1.0
70094,113055646,89.0
70095,34810539,1.0
70096,33899285,1.0
70097,2060097,1.0
70098,34094755,1.0
70099,3529208,1.0
70100,22031118,1.0
70101,33646032,1.0
70102,7185888,1.0
70103,20553153,1.0
70104,28970544,1.0
70105,20997330,2.0
70106,24495283,27.0
70107,26420042,2.0
70108,195411,1.0
70109,6850533,7.0
70110,7642792,179.0
70111,1267782,2.0
70112,269571558,0.0
70113,41175972,0.0
70114,1194261,12.0
70115,63786568,1.0
70116,178387428,2.0
70117,14276088,1.0
70118,169499449,60.0
70119,236997205,1.0
70120,56333610,19.0
70121,17037531,0.0
70122,231787915,1.0
70123,130382989,10.0
70124,7761074,1.0
70125,227996924,1.0
70126,195371235,6.0
70127,9934747,1.0
70128,49504353,3.0
70129,95184753,1.0
70130,223858031,1.0
70131,2964903,1.0
70132,223617040,1.0
70133,144682960,1.0
70134,25580189,1.0
70135,218376271,1.0
70136,7337927,0.0
70137,116095980,0.0
70138,268455810,4.0
70139,210284467,1.0
70140,18237041,1.0
70141,48570407,1.0
70142,207732395,1.0
70143,24262798,67.0
70144,27967165,4.0
70145,111085403,0.0
70146,33271574,1.0
70147,108560705,1.0
70148,60902853,1.0
70149,38457907,1.0
70150,29269209,1.0
70151,52524235,2.0
70152,188133923,1.0
70153,188998188,1.0
70154,43241942,1.0
70155,61336174,1.0
70156,130697212,2.0
70157,156529209,1.0
70158,88708341,2.0
70159,82543076,1.0
70160,23262005,1.0
70161,17037121,101.0
70162,41800484,3.0
70163,14967911,1.0
70164,194045108,1.0
70165,194047622,1.0
70166,33889201,1270.0
70167,5142554,1.0
70168,264908647,1.0
70169,264774948,0.0
70170,264433547,10.0
70171,17846921,2.0
70172,4225836,1.0
70173,262230492,3.0
70174,46834922,1.0
70175,260553301,1.0
70176,195605502,18.0
70177,199219241,14.0
70178,90375125,1.0
70179,258929403,1.0
70180,6053288,137.0
70181,117094103,3.0
70182,145476574,4.0
70183,113055646,89.0
70184,113055646,89.0
70185,17302019,1.0
70186,12481067,1.0
70187,3758980,9.0
70188,233813649,1.0
70189,8508075,3.0
70190,63627443,1.0
70191,33889201,1270.0
70192,25876634,2.0
70193,19814854,1.0
70194,14334788,1.0
70195,27994256,1.0
70196,17829729,1.0
70197,10202316,1.0
70198,134746118,1.0
70199,48394493,1.0
70200,247488905,1.0
70201,6723783,1.0
70202,109564689,1.0
70203,234972314,2.0
70204,240164397,1.0
70205,73995598,1.0
70206,72849602,1.0
70207,28059082,2.0
70208,51261389,3.0
70209,19433474,1.0
70210,19780305,1.0
70211,6135604,1.0
70212,67900262,1.0
70213,83293015,1.0
70214,33856912,1.0
70215,3994583,2.0
70216,144097820,1.0
70217,28543406,1.0
70218,122672424,1.0
70219,79411201,1.0
70220,56974784,7.0
70221,20642520,3.0
70222,548416,1.0
70223,14972435,1.0
70224,65188960,1.0
70225,20297649,1.0
70226,28035303,1.0
70227,7596672,2.0
70228,4664489,1.0
70229,365751,1.0
70230,48558616,1.0
70231,46806462,1.0
70232,9224928,1.0
70233,4827357,18.0
70234,9073314,1.0
70235,15146083,1.0
70236,40211237,3.0
70237,7351143,3.0
70238,41717999,1.0
70239,17747826,1.0
70240,10282362,1.0
70241,41356271,2.0
70242,7462715,1.0
70243,2982535,0.0
70244,1122973,5.0
70245,3126635,1.0
70246,18179088,1.0
70247,17649106,1.0
70248,23939063,1.0
70249,46552052,1.0
70250,58815675,1.0
70251,31157217,1.0
70252,35067569,1.0
70253,56222969,1.0
70254,54939138,1.0
70255,16132488,2.0
70256,50734099,1.0
70257,52953828,1.0
70258,10146904,1.0
70259,10407558,1.0
70260,5673303,1.0
70261,3443466,1.0
70262,3316248,1.0
70263,2934569,1.0
70264,2586184,1.0
70265,2333548,1.0
70266,360583,1.0
70267,307122528,1.0
70268,12104801,42.0
70269,175623069,21.0
70270,174138840,5.0
70271,170929647,1.0
70272,169874731,1.0
70273,166531476,14.0
70274,165821876,1.0
70275,86994109,2.0
70276,48453585,1.0
70277,11988833,11.0
70278,7612270,60.0
70279,92750405,1.0
70280,36218537,1.0
70281,93644554,1.0
70282,43239365,1.0
70283,91242725,1.0
70284,41916909,1.0
70285,87688868,1.0
70286,26857226,1.0
70287,2693411,1.0
70288,82621031,1.0
70289,9108648,1.0
70290,930231,1.0
70291,80439135,1.0
70292,9581424,1.0
70293,33331945,1.0
70294,53156557,1.0
70295,13177298,1.0
70296,2405118,9.0
70297,68046241,2.0
70298,136759242,1.0
70299,31631639,1.0
70300,16598577,1.0
70301,96840434,1.0
70302,16949504,1.0
70303,11723801,0.0
70304,71353853,1.0
70305,15085784,1.0
70306,4761971,1.0
70307,104676435,1.0
70308,21622578,1.0
70309,254853853,1.0
70310,51530630,1.0
70311,169241469,0.0
70312,252790436,5.0
70313,107340108,1.0
70314,220987439,2.0
70315,111777909,1.0
70316,244502597,6.0
70317,40569957,2.0
70318,241336493,1.0
70319,133619660,1.0
70320,59372953,58.0
70321,45443284,1.0
70322,11101647,2.0
70323,43022451,3.0
70324,44061777,1.0
70325,14923286,1.0
70326,40087754,1.0
70327,39525199,1.0
70328,5485188,1.0
70329,92469988,1.0
70330,97791161,1.0
70331,36421731,1.0
70332,26584652,1.0
70333,22641123,1.0
70334,25236190,1.0
70335,23818442,1.0
70336,15885410,1.0
70337,22675575,1.0
70338,6922183,1.0
70339,20799896,1.0
70340,195758155,6.0
70341,2503671,25.0
70342,138742335,1.0
70343,6053288,137.0
70344,283219955,1.0
70345,283224538,1.0
70346,14958633,1.0
70347,51129257,1.0
70348,280396110,0.0
70349,58192003,1.0
70350,268182664,1.0
70351,1602690,32.0
70352,60253367,1.0
70353,275016393,1.0
70354,26838890,1.0
70355,274455705,0.0
70356,18249684,2.0
70357,32404661,0.0
70358,272761864,1.0
70359,14071716,0.0
70360,271963489,2.0
70361,130909060,21.0
70362,8744326,0.0
70363,7498387,1.0
70364,1457802,1.0
70365,7037022,1.0
70366,6980756,1.0
70367,115641365,7.0
70368,146633570,1.0
70369,257938941,1.0
70370,276248209,62.0
70371,95019251,3.0
70372,293700230,1.0
70373,21841448,0.0
70374,168770756,1.0
70375,193146040,1.0
70376,192872097,1.0
70377,13351551,6.0
70378,183529545,2.0
70379,187225579,1.0
70380,188999090,1.0
70381,6253069,1.0
70382,70828389,1.0
70383,44302905,1.0
70384,167934693,2.0
70385,182925079,1.0
70386,59915865,24.0
70387,8067992,1.0
70388,107788518,1.0
70389,1239489,3.0
70390,34326912,1.0
70391,10116748,2.0
70392,74743939,1.0
70393,9122680,1.0
70394,71810471,6.0
70395,86364118,1.0
70396,556324,2.0
70397,9353336,2.0
70398,62509540,99.0
70399,30403618,1.0
70400,13272374,1.0
70401,10691313,1.0
70402,71810471,6.0
70403,25147155,2.0
70404,238014718,1.0
70405,232589636,2.0
70406,7098647,1.0
70407,14534263,1.0
70408,2842472,1.0
70409,5970820,2.0
70410,303651629,2.0
70411,160962668,1.0
70412,303691840,1.0
70413,300677510,1.0
70414,301463680,0.0
70415,300912695,1.0
70416,299694322,1.0
70417,17037121,101.0
70418,17037121,101.0
70419,3524873,12.0
70420,17317641,1.0
70421,37236559,1.0
70422,6324665,1.0
70423,100488659,1.0
70424,30843572,1.0
70425,94927745,1.0
70426,90326083,1.0
70427,176041869,1.0
70428,165956728,1.0
70429,7204539,1.0
70430,7824669,1.0
70431,161145537,1.0
70432,66018916,2.0
70433,149213284,1.0
70434,92053950,1.0
70435,106790373,1.0
70436,140740862,1.0
70437,19795424,1.0
70438,94933975,2.0
70439,70578996,1.0
70440,105119868,1.0
70441,84846315,1.0
70442,219823189,0.0
70443,81733347,2.0
70444,267549094,1.0
70445,26397147,2.0
70446,119570606,2.0
70447,44951903,29.0
70448,193385388,1.0
70449,272013832,1.0
70450,303875245,1.0
70451,159458992,2.0
70452,7725046,1.0
70453,4032478,1.0
70454,224937209,1.0
70455,14408172,1.0
70456,84988361,1.0
70457,25214403,1.0
70458,64403885,1.0
70459,57954,3.0
70460,2602520,0.0
70461,152284739,1.0
70462,31679603,1.0
70463,285240096,0.0
70464,744883,1.0
70465,228718020,1.0
70466,7676418,2.0
70467,62776107,4.0
70468,6255686,1.0
70469,87242375,10.0
70470,7924385,1.0
70471,12104801,42.0
70472,278878396,1.0
70473,77285122,1.0
70474,43565670,1.0
70475,5024763,1.0
70476,9054781,5.0
70477,9054781,5.0
70478,4928879,1.0
70479,25189365,2.0
70480,214777779,1.0
70481,79251879,1.0
70482,231966524,1.0
70483,4891450,1.0
70484,15902511,1.0
70485,214422074,1.0
70486,251713910,1.0
70487,38682313,1.0
70488,6053288,137.0
70489,68697717,2.0
70490,9609453,2.0
70491,298845562,3.0
70492,2428279,3.0
70493,276248209,62.0
70494,19471608,1.0
70495,19424281,1.0
70496,19345979,1.0
70497,5251023,2.0
70498,17561961,1.0
70499,10581402,1.0
70500,17183641,1.0
70501,16715446,1.0
70502,16635158,1.0
70503,16372714,1.0
70504,14579710,1.0
70505,2629147,4.0
70506,7738160,0.0
70507,24495283,27.0
70508,8689336,1.0
70509,11040302,1.0
70510,29646364,1.0
70511,65332555,2.0
70512,64885792,1.0
70513,5997585,1.0
70514,63940005,1.0
70515,6712701,1.0
70516,10481602,1.0
70517,62929896,1.0
70518,3094065,0.0
70519,61754267,1.0
70520,4598238,1.0
70521,26735419,2.0
70522,36595705,1.0
70523,36544080,1.0
70524,35196930,1.0
70525,388202,1.0
70526,31147408,1.0
70527,33672965,4.0
70528,40318202,4.0
70529,64532563,3.0
70530,126487031,1.0
70531,9644685,1.0
70532,33106419,1.0
70533,32911532,1.0
70534,3255228,1.0
70535,29550628,1.0
70536,31399010,1.0
70537,28454110,1.0
70538,142784386,2.0
70539,298292857,1.0
70540,298269598,0.0
70541,153751901,4.0
70542,36868850,1.0
70543,9876313,1.0
70544,135817157,1.0
70545,135605367,1.0
70546,1194261,12.0
70547,5032779,1.0
70548,8510454,1.0
70549,7530739,1.0
70550,128802922,1.0
70551,39210814,1.0
70552,127645947,1.0
70553,90099258,1.0
70554,19690741,1.0
70555,24262798,67.0
70556,43179809,2.0
70557,111077332,1.0
70558,1352505,1.0
70559,100738061,1.0
70560,9751365,1.0
70561,104215874,1.0
70562,65510363,4.0
70563,3943465,1.0
70564,9560672,1.0
70565,5436806,5.0
70566,6775651,1.0
70567,199365081,1.0
70568,196651021,2.0
70569,37291660,1.0
70570,4297734,1.0
70571,94675902,1.0
70572,121684393,1.0
70573,189528473,1.0
70574,31872759,1.0
70575,4034115,1.0
70576,101228664,1.0
70577,7853155,1.0
70578,16439171,1.0
70579,16540502,1.0
70580,31391247,1.0
70581,4091117,1.0
70582,183470185,15.0
70583,1194261,12.0
70584,270810703,2.0
70585,3146321,1.0
70586,5920189,1.0
70587,250871096,1.0
70588,1466866,11.0
70589,201262886,8.0
70590,273246696,3.0
70591,7330822,1.0
70592,2107478,105.0
70593,3147688,1.0
70594,193611147,2.0
70595,48662533,1.0
70596,7439380,2.0
70597,5076854,1.0
70598,130300426,1.0
70599,249202379,0.0
70600,158985717,1.0
70601,2358707,0.0
70602,296686386,0.0
70603,290510277,0.0
70604,22075348,1.0
70605,48611545,1.0
70606,193603152,1.0
70607,16940151,1.0
70608,72081656,2.0
70609,41322,2.0
70610,246962918,1.0
70611,5901857,1.0
70612,4979619,3.0
70613,50218833,1.0
70614,113020166,1.0
70615,22921425,2.0
70616,59915865,24.0
70617,18035005,1.0
70618,5227055,1.0
70619,21686312,1.0
70620,2460532,2.0
70621,6053288,137.0
70622,183702595,1.0
70623,37216436,1.0
70624,69741195,0.0
70625,42096601,1.0
70626,27491410,2.0
70627,290657567,0.0
70628,25189365,2.0
70629,28277793,2.0
70630,54164787,1.0
70631,30768538,1.0
70632,27686230,2.0
70633,6046127,0.0
70634,58349033,1.0
70635,281632406,1.0
70636,18978130,1.0
70637,1424998,1.0
70638,12047429,4.0
70639,228183841,2.0
70640,34028913,2.0
70641,244697266,1.0
70642,15720546,4.0
70643,12512746,1.0
70644,14534958,1.0
70645,284950359,0.0
70646,267827163,1.0
70647,16319449,2.0
70648,33149453,1.0
70649,14542017,1.0
70650,3766711,2.0
70651,13158052,2.0
70652,16495778,2.0
70653,16524131,1.0
70654,14308113,2.0
70655,10615915,2.0
70656,792953,2.0
70657,3019359,1.0
70658,1387316,1.0
70659,7889763,1.0
70660,216114,1.0
70661,6316791,2.0
70662,6477916,1.0
70663,707788,2.0
70664,3821377,1.0
70665,3049533,3.0
70666,1561596,1.0
70667,3056023,1.0
70668,4926071,1.0
70669,4907408,3.0
70670,295425752,5.0
70671,300039146,17.0
70672,4537041,0.0
70673,289088300,6.0
70674,83963219,1.0
70675,286031607,1.0
70676,280073479,0.0
70677,277871152,0.0
70678,88824989,0.0
70679,177476141,1.0
70680,10598872,15.0
70681,266215290,1.0
70682,265470893,0.0
70683,23576540,1.0
70684,182360445,1.0
70685,261289876,1.0
70686,41825412,1.0
70687,196521789,24.0
70688,7134031,1.0
70689,31510074,1.0
70690,19824662,1.0
70691,19605853,1.0
70692,219504766,1.0
70693,135335766,7.0
70694,135335766,7.0
70695,135335766,7.0
70696,191360324,3.0
70697,29107857,1.0
70698,138888002,2.0
70699,193472063,2.0
70700,204380546,4.0
70701,204380546,4.0
70702,14977714,1.0
70703,30522375,2.0
70704,193846698,2.0
70705,1385545,1.0
70706,24769356,1.0
70707,192857328,1.0
70708,192615134,1.0
70709,25126471,1.0
70710,72693417,8.0
70711,186318254,1.0
70712,35073820,
70713,99989491,1.0
70714,90756218,1.0
70715,12782727,1.0
70716,164179114,1.0
70717,172649335,1.0
70718,30705588,1.0
70719,283237163,0.0
70720,281752337,1.0
70721,18238387,2.0
70722,1432014,2.0
70723,18384428,0.0
70724,16179417,2.0
70725,13220941,2.0
70726,49174455,1.0
70727,47763295,1.0
70728,34364675,1.0
70729,14879514,1.0
70730,156303,7.0
70731,7665373,1.0
70732,25624766,1.0
70733,4891248,1.0
70734,32951502,1.0
70735,14156714,1.0
70736,38723217,1.0
70737,36188756,1.0
70738,10333847,1.0
70739,34253721,1.0
70740,22982838,1.0
70741,37287478,1.0
70742,32175850,1.0
70743,28980052,1.0
70744,28365562,1.0
70745,24743123,1.0
70746,6745030,1.0
70747,6509821,1.0
70748,2790532,1.0
70749,1762450,1.0
70750,10223172,1.0
70751,3835385,1.0
70752,95389398,45.0
70753,6830194,1.0
70754,161691691,2.0
70755,95389398,45.0
70756,276996651,8.0
70757,2667370,8.0
70758,114658619,1.0
70759,34209988,0.0
70760,212393,1.0
70761,1285131,1.0
70762,158522771,0.0
70763,277026008,1.0
70764,51567288,46.0
70765,14968880,46.0
70766,3017944,1.0
70767,2667370,8.0
70768,38162311,3.0
70769,18924780,1.0
70770,4793026,1.0
70771,14968880,46.0
70772,5221725,1.0
70773,230643418,10.0
70774,2601711,1.0
70775,7194404,0.0
70776,175845463,1.0
70777,307643454,1.0
70778,5389740,0.0
70779,300879698,26.0
70780,2164540,2.0
70781,34499984,0.0
70782,157883623,28.0
70783,7235139,1.0
70784,398254,1.0
70785,1359381,1.0
70786,1282206,1.0
70787,3145761,1.0
70788,166531476,14.0
70789,95389398,45.0
70790,2428279,3.0
70791,187840348,0.0
70792,166531476,14.0
70793,166531476,14.0
70794,2426715,1.0
70795,2667370,8.0
70796,35798197,1.0
70797,35541711,1.0
70798,32421315,1.0
70799,13028518,0.0
70800,12712274,0.0
70801,49482326,1.0
70802,251262089,2.0
70803,42026096,3.0
70804,51261389,3.0
70805,15213260,1.0
70806,72359324,1.0
70807,31897979,1.0
70808,130909060,21.0
70809,13382517,2.0
70810,106702039,0.0
70811,2012441,2.0
70812,8816961,20.0
70813,125152862,1.0
70814,26201309,10.0
70815,3035426,0.0
70816,22265511,8.0
70817,10671772,1.0
70818,36563538,1.0
70819,6926428,1.0
70820,674521,23.0
70821,10066787,4.0
70822,30262710,0.0
70823,244186579,1.0
70824,207720357,1.0
70825,2832783,1.0
70826,39641365,1.0
70827,14106498,4.0
70828,136769778,5.0
70829,2469456,0.0
70830,131920279,1.0
70831,224531875,1.0
70832,17136562,1.0
70833,299007023,1.0
70834,205682132,1.0
70835,59372953,58.0
70836,303287646,1.0
70837,38265788,1.0
70838,2236480,1.0
70839,2107478,105.0
70840,4069750,0.0
70841,9225837,1.0
70842,276996651,8.0
70843,41603958,1.0
70844,13521051,1.0
70845,255527876,4.0
70846,8081487,1.0
70847,7234188,1.0
70848,3718659,2.0
70849,41030069,2.0
70850,131451018,1.0
70851,5614284,1.0
70852,155365609,1.0
70853,75038488,1.0
70854,4228390,1.0
70855,707075,1.0
70856,37316415,1.0
70857,102498745,1.0
70858,15860441,2.0
70859,17683750,2.0
70860,264493852,11.0
70861,264749943,1.0
70862,13944782,1.0
70863,261498571,1.0
70864,5056483,839.0
70865,2485201,1.0
70866,19247546,1.0
70867,140114527,1.0
70868,93122092,14.0
70869,131903835,1.0
70870,4237797,6.0
70871,48063293,2.0
70872,60460281,3.0
70873,10207426,1.0
70874,135409108,1.0
70875,7642792,179.0
70876,105156352,5.0
70877,4860881,1.0
70878,45574882,1.0
70879,10751468,1.0
70880,2662905,1.0
70881,217136313,3.0
70882,19146800,2.0
70883,258928418,2.0
70884,37588509,1.0
70885,22427138,1.0
70886,148408480,1.0
70887,1333366,1.0
70888,31611518,0.0
70889,186738702,1.0
70890,225270275,1.0
70891,31142417,22.0
70892,57093952,2.0
70893,24613368,0.0
70894,226017637,4.0
70895,130382989,10.0
70896,30127241,1.0
70897,30734215,1.0
70898,74132327,1.0
70899,63052992,2.0
70900,53834109,1.0
70901,8010490,1.0
70902,37915025,1.0
70903,52771845,1.0
70904,37846626,1.0
70905,9570384,1.0
70906,66590461,1.0
70907,62816806,1.0
70908,68031608,1.0
70909,17514279,1.0
70910,31208556,1.0
70911,162068520,3.0
70912,8914643,7.0
70913,31142417,22.0
70914,156775524,20.0
70915,274685500,8.0
70916,7143463,1.0
70917,18933855,1.0
70918,151077629,171.0
70919,64951632,1.0
70920,7084500,1.0
70921,16499643,1.0
70922,639449,1.0
70923,49428982,2.0
70924,71973913,1.0
70925,70918253,1.0
70926,2570105,1.0
70927,64546042,1.0
70928,182059074,1.0
70929,172873765,1.0
70930,36137139,3.0
70931,1220078,2.0
70932,65495448,3.0
70933,154155629,2.0
70934,209232180,1.0
70935,134547838,1.0
70936,31512557,1.0
70937,21865640,1.0
70938,20231498,1.0
70939,107880085,1.0
70940,49237581,62.0
70941,66558804,1.0
70942,50183712,1.0
70943,49237581,62.0
70944,37356192,2.0
70945,10190062,1.0
70946,39352838,11.0
70947,1646944,19.0
70948,9590278,19.0
70949,24585115,1.0
70950,31468312,1.0
70951,31334213,1.0
70952,18451824,2.0
70953,7944386,1.0
70954,11634983,1.0
70955,268096872,237.0
70956,40004498,94.0
70957,302710320,1.0
70958,32281339,0.0
70959,302544388,1.0
70960,141172620,1.0
70961,6832075,1.0
70962,17598456,2.0
70963,1359593,1.0
70964,223153272,3.0
70965,227771338,1.0
70966,98353206,3.0
70967,10162866,1.0
70968,56962911,1.0
70969,140782,1.0
70970,7134786,1.0
70971,9281024,1.0
70972,21408322,1.0
70973,159348607,1.0
70974,275246165,1.0
70975,209988415,1.0
70976,65370370,1.0
70977,21162640,3.0
70978,122078243,1.0
70979,138486216,1.0
70980,204647190,1.0
70981,101739173,1.0
70982,76104209,435.0
70983,193397737,65.0
70984,7554573,1.0
70985,6693855,19.0
70986,192565015,1.0
70987,2856748,168.0
70988,11991408,6.0
70989,50452423,1.0
70990,20798636,1.0
70991,4235717,2.0
70992,36610225,1.0
70993,35643171,1.0
70994,28095496,1.0
70995,33636579,1.0
70996,26717188,1.0
70997,32495470,1.0
70998,17885465,1.0
70999,29609988,2.0
71000,14159319,1.0
71001,29976973,1.0
71002,28551570,1.0
71003,48927413,1.0
71004,6301981,1.0
71005,28822683,1.0
71006,30331465,1.0
